ipc_class_symbol,last_ipc_version,NbAppln
A01H   5/12,2006-01-01,2197
A01H   7/00,2006-01-01,548
A01H   9/00,2006-01-01,236
A01H  11/00,2006-01-01,251
A01H  13/00,2006-01-01,600
A01H  15/00,2006-01-01,719
A01H  17/00,2006-01-01,312
A01J,2010-01-01,981
A01J   1/00,2006-01-01,130
A01J   3/00,2006-01-01,246
A01J   5/00,2006-01-01,2747
A01J   5/003,2006-01-01,310
A01J   5/007,2006-01-01,2127
A01J   5/01,2006-01-01,1312
A01J   5/013,2006-01-01,547
A01J   5/017,2006-01-01,3875
A01J   5/02,2006-01-01,368
A01J   5/04,2006-01-01,4607
A01J   5/06,2006-01-01,437
A01J   5/08,2006-01-01,2196
A01J   5/10,2006-01-01,718
A01J   5/12,2006-01-01,506
A01J   5/14,2006-01-01,324
A01J   5/16,2006-01-01,232
A01J   7/00,2006-01-01,4788
A01J   7/02,2006-01-01,1214
A01J   7/04,2006-01-01,1433
A01J   9/00,2006-01-01,752
A01J   9/02,2006-01-01,192
A01J   9/04,2006-01-01,1661
A01J   9/06,2006-01-01,43
A01J   9/08,2006-01-01,73
A01J   9/10,2006-01-01,24
A01J  11/00,2006-01-01,1125
A01J  11/02,2006-01-01,87
A01J  11/04,2006-01-01,438
A01J  11/06,2006-01-01,568
A01J  11/08,2006-01-01,22
A01J  11/10,2006-01-01,351
A01J  11/12,2006-01-01,248
A01J  11/14,2006-01-01,3
A01J  11/16,2006-01-01,591
A01J  13/00,2006-01-01,456
A01J  15/00,2006-01-01,369
A01J  15/02,2006-01-01,62
A01J  15/04,2006-01-01,254
A01J  15/06,2006-01-01,382
A01J  15/08,2006-01-01,61
A01J  15/10,2006-01-01,48
A01J  15/12,2006-01-01,584
A01J  15/14,2006-01-01,134
A01J  15/16,2006-01-01,81
A01J  15/18,2006-01-01,18
A01J  15/20,2006-01-01,5
A01J  15/22,2006-01-01,27
A01J  15/24,2006-01-01,36
A01J  15/25,2006-01-01,10
A01J  15/26,2006-01-01,17
A01J  15/28,2006-01-01,11
A01J  17/00,2006-01-01,358
A01J  19/00,2006-01-01,91
A01J  21/00,2006-01-01,433
A01J  21/02,2006-01-01,704
A01J  23/00,2006-01-01,249
A01J  25/00,2006-01-01,2060
A01J  25/02,2006-01-01,278
A01J  25/04,2006-01-01,29
A01J  25/06,2006-01-01,783
A01J  25/08,2006-01-01,167
A01J  25/10,2006-01-01,107
A01J  25/11,2006-01-01,1983
A01J  25/12,2006-01-01,1376
A01J  25/13,2006-01-01,876
A01J  25/15,2006-01-01,572
A01J  25/16,2006-01-01,1133
A01J  27/00,2006-01-01,545
A01J  27/02,2006-01-01,300
A01J  27/04,2006-01-01,702
A01J  99/00,2006-01-01,27
A01K,2010-01-01,8122
A01K   1/00,2010-01-01,11368
A01K   1/01,2006-01-01,10453
A01K   1/015,2006-01-01,9358
A01K   1/02,2006-01-01,7362
A01K   1/03,2006-01-01,7506
A01K   1/035,2006-01-01,5222
A01K   1/04,2006-01-01,534
A01K   1/06,2006-01-01,2327
A01K   1/062,2006-01-01,619
A01K   1/064,2006-01-01,418
A01K   1/08,2006-01-01,480
A01K   1/10,2006-01-01,1530
A01K   1/12,2006-01-01,3224
A01K   3/00,2009-01-01,3329
A01K   5/00,2006-01-01,7639
A01K   5/01,2006-01-01,4886
A01K   5/015,2006-01-01,344
A01K   5/02,2006-01-01,12274
A01K   7/00,2006-01-01,2923
A01K   7/02,2006-01-01,2941
A01K   7/04,2006-01-01,917
A01K   7/06,2006-01-01,2480
A01K   9/00,2006-01-01,1806
A01K  11/00,2010-01-01,8356
A01K  13/00,2010-01-01,11583
A01K  14/00,2006-01-01,327
A01K  15/00,2009-01-01,2380
A01K  15/02,2006-01-01,7658
A01K  15/04,2006-01-01,1931
A01K  17/00,2006-01-01,380
A01K  19/00,2006-01-01,190
A01K  21/00,2006-01-01,434
A01K  23/00,2009-01-01,5222
A01K  25/00,2006-01-01,429
A01K  27/00,2010-01-01,7652
A01K  29/00,2010-01-01,10421
A01K  31/00,2010-01-01,3679
A01K  31/02,2006-01-01,285
A01K  31/04,2006-01-01,2460
A01K  31/06,2006-01-01,2408
A01K  31/07,2006-01-01,568
A01K  31/08,2006-01-01,566
A01K  31/10,2006-01-01,213
A01K  31/12,2006-01-01,595
A01K  31/14,2006-01-01,833
A01K  31/16,2006-01-01,1841
A01K  31/17,2006-01-01,500
A01K  31/18,2006-01-01,1513
A01K  31/19,2006-01-01,694
A01K  31/20,2006-01-01,724
A01K  31/22,2006-01-01,642
A01K  31/24,2006-01-01,299
A01K  33/00,2006-01-01,63
A01K  35/00,2006-01-01,763
A01K  37/00,2009-01-01,378
A01K  39/00,2006-01-01,946
A01K  39/01,2006-01-01,2899
A01K  39/012,2006-01-01,3393
A01K  39/014,2006-01-01,1734
A01K  39/02,2006-01-01,2420
A01K  39/022,2006-01-01,438
A01K  39/024,2006-01-01,374
A01K  39/026,2006-01-01,459
A01K  39/04,2006-01-01,582
A01K  39/06,2006-01-01,249
A01K  41/00,2006-01-01,2094
A01K  41/02,2006-01-01,825
A01K  41/04,2006-01-01,291
A01K  41/06,2006-01-01,654
A01K  43/00,2006-01-01,2486
A01K  43/04,2006-01-01,183
A01K  43/06,2006-01-01,81
A01K  43/08,2006-01-01,235
A01K  43/10,2006-01-01,124
A01K  45/00,2006-01-01,3407
A01K  47/00,2010-01-01,2361
A01K  47/02,2006-01-01,1160
A01K  47/04,2006-01-01,880
A01K  47/06,2006-01-01,2010
A01K  49/00,2006-01-01,721
A01K  51/00,2010-01-01,986
A01K  53/00,2009-01-01,748
A01K  55/00,2006-01-01,608
A01K  57/00,2006-01-01,371
A01K  59/00,2006-01-01,933
A01K  59/02,2006-01-01,323
A01K  59/04,2006-01-01,399
A01K  59/06,2006-01-01,284
A01K  61/00,2017-01-01,35225
A01K  61/02,2006-01-01,4949
A01K  61/10,2017-01-01,64
A01K  61/13,2017-01-01,21
A01K  61/17,2017-01-01,19
A01K  61/30,2017-01-01,5
A01K  61/40,2017-01-01,1
A01K  61/50,2017-01-01,5
A01K  61/51,2017-01-01,5
A01K  61/53,2017-01-01,1
A01K  61/54,2017-01-01,30
A01K  61/55,2017-01-01,3
A01K  61/56,2017-01-01,1
A01K  61/59,2017-01-01,39
A01K  61/60,2017-01-01,121
A01K  61/65,2017-01-01,9
A01K  61/70,2017-01-01,4
A01K  61/72,2017-01-01,1
A01K  61/75,2017-01-01,2
A01K  61/77,2017-01-01,1
A01K  61/80,2017-01-01,72
A01K  61/85,2017-01-01,1
A01K  61/90,2017-01-01,9
A01K  61/95,2017-01-01,20
A01K  63/00,2017-01-01,16317
A01K  63/02,2006-01-01,3112
A01K  63/04,2006-01-01,20492
A01K  63/06,2006-01-01,4241
A01K  63/10,2017-01-01,28
A01K  65/00,2006-01-01,245
A01K  67/00,2010-01-01,7828
A01K  67/02,2006-01-01,8941
A01K  67/027,2006-01-01,36056
A01K  67/033,2006-01-01,10604
A01K  67/04,2006-01-01,2962
A01K  69/00,2006-01-01,1674
A01K  69/02,2006-01-01,191
A01K  69/04,2006-01-01,299
A01K  69/06,2006-01-01,1355
A01K  69/08,2006-01-01,1091
A01K  69/10,2006-01-01,534
A01K  71/00,2006-01-01,385
A01K  73/00,2006-01-01,1018
A01K  73/02,2006-01-01,1908
A01K  73/04,2006-01-01,714
A01K  73/045,2006-01-01,824
A01K  73/05,2006-01-01,229
A01K  73/053,2006-01-01,107
A01K  73/06,2006-01-01,1702
A01K  73/10,2006-01-01,223
A01K  73/12,2006-01-01,554
A01K  74/00,2006-01-01,1302
A01K  75/00,2010-01-01,4162
A01K  75/02,2006-01-01,334
A01K  75/04,2006-01-01,1265
A01K  75/06,2006-01-01,549
A01K  77/00,2006-01-01,2390
A01K  79/00,2006-01-01,4448
A01K  79/02,2006-01-01,1001
A01K  80/00,2006-01-01,1324
A01K  81/00,2006-01-01,336
A01K  81/04,2006-01-01,226
A01K  81/06,2006-01-01,182
A01K  83/00,2009-01-01,3121
A01K  83/02,2006-01-01,570
A01K  83/04,2006-01-01,242
A01K  83/06,2006-01-01,1280
A01K  85/00,2009-01-01,6065
A01K  85/01,2006-01-01,2683
A01K  85/02,2006-01-01,1007
A01K  85/08,2006-01-01,516
A01K  85/10,2006-01-01,604
A01K  85/12,2006-01-01,582
A01K  85/14,2006-01-01,1036
A01K  85/16,2006-01-01,2689
A01K  85/18,2006-01-01,581
A01K  87/00,2006-01-01,9219
A01K  87/02,2006-01-01,1770
A01K  87/04,2006-01-01,2611
A01K  87/06,2006-01-01,2052
A01K  87/08,2006-01-01,2175
A01K  89/00,2006-01-01,3799
A01K  89/01,2006-01-01,7845
A01K  89/012,2006-01-01,249
A01K  89/015,2006-01-01,6593
A01K  89/0155,2006-01-01,1381
A01K  89/016,2006-01-01,576
A01K  89/0165,2006-01-01,42
A01K  89/017,2006-01-01,1597
A01K  89/02,2006-01-01,1821
A01K  89/027,2006-01-01,1307
A01K  89/033,2006-01-01,1349
A01K  89/06,2006-01-01,186
A01K  89/08,2006-01-01,222
A01K  91/00,2006-01-01,1826
A01K  91/02,2006-01-01,1041
A01K  91/03,2006-01-01,756
A01K  91/04,2006-01-01,2411
A01K  91/047,2006-01-01,982
A01K  91/053,2006-01-01,856
A01K  91/06,2006-01-01,3109
A01K  91/08,2006-01-01,775
A01K  91/10,2006-01-01,718
A01K  91/12,2006-01-01,164
A01K  91/14,2006-01-01,151
A01K  91/16,2006-01-01,63
A01K  91/18,2006-01-01,2429
A01K  91/20,2006-01-01,281
A01K  93/00,2006-01-01,6238
A01K  93/02,2006-01-01,1619
A01K  95/00,2006-01-01,3382
A01K  95/02,2006-01-01,397
A01K  97/00,2009-01-01,7362
A01K  97/01,2006-01-01,826
A01K  97/02,2006-01-01,2538
A01K  97/04,2006-01-01,3439
A01K  97/05,2006-01-01,604
A01K  97/06,2006-01-01,4134
A01K  97/08,2006-01-01,980
A01K  97/10,2006-01-01,5582
A01K  97/11,2006-01-01,526
A01K  97/12,2006-01-01,2898
A01K  97/14,2006-01-01,533
A01K  97/16,2006-01-01,115
A01K  97/18,2006-01-01,830
A01K  97/20,2006-01-01,1851
A01K  97/22,2006-01-01,1215
A01K  97/24,2006-01-01,525
A01K  97/26,2006-01-01,140
A01K  97/28,2006-01-01,89
A01K  99/00,2006-01-01,342
A01L,2009-01-01,162
A01L   1/00,2006-01-01,307
A01L   1/02,2006-01-01,344
A01L   1/04,2006-01-01,593
A01L   3/00,2006-01-01,548
A01L   3/02,2006-01-01,232
A01L   3/04,2006-01-01,115
A01L   3/06,2006-01-01,88
A01L   5/00,2006-01-01,1029
A01L   7/00,2006-01-01,212
A01L   7/02,2006-01-01,868
A01L   7/04,2006-01-01,490
A01L   7/06,2006-01-01,163
A01L   7/08,2006-01-01,67
A01L   7/10,2006-01-01,128
A01L   9/00,2006-01-01,127
A01L  11/00,2006-01-01,435
A01L  13/00,2006-01-01,188
A01L  15/00,2009-01-01,545
A01M,2010-01-01,1868
A01M   1/00,2009-01-01,3401
A01M   1/02,2006-01-01,8771
A01M   1/04,2006-01-01,5983
A01M   1/06,2006-01-01,1279
A01M   1/08,2006-01-01,1605
A01M   1/10,2006-01-01,4340
A01M   1/12,2006-01-01,292
A01M   1/14,2006-01-01,4741
A01M   1/16,2006-01-01,950
A01M   1/18,2006-01-01,390
A01M   1/20,2006-01-01,18218
A01M   1/22,2006-01-01,6372
A01M   1/24,2006-01-01,1729
A01M   3/00,2006-01-01,1625
A01M   3/02,2006-01-01,1612
A01M   3/04,2006-01-01,505
A01M   5/00,2006-01-01,449
A01M   5/02,2006-01-01,315
A01M   5/04,2006-01-01,354
A01M   5/06,2006-01-01,59
A01M   5/08,2006-01-01,219
A01M   7/00,2009-01-01,23978
A01M   9/00,2006-01-01,3765
A01M  11/00,2006-01-01,471
A01M  13/00,2009-01-01,7909
A01M  15/00,2006-01-01,726
A01M  17/00,2006-01-01,4037
A01M  19/00,2009-01-01,1106
A01M  21/00,2006-01-01,1738
A01M  21/02,2006-01-01,1090
A01M  21/04,2006-01-01,3510
A01M  23/00,2010-01-01,2166
A01M  23/02,2006-01-01,565
A01M  23/04,2006-01-01,781
A01M  23/06,2006-01-01,223
A01M  23/08,2006-01-01,1091
A01M  23/10,2006-01-01,205
A01M  23/12,2006-01-01,249
A01M  23/14,2006-01-01,298
A01M  23/16,2006-01-01,764
A01M  23/18,2006-01-01,1129
A01M  23/20,2006-01-01,1054
A01M  23/22,2006-01-01,251
A01M  23/24,2006-01-01,1046
A01M  23/26,2006-01-01,843
A01M  23/28,2006-01-01,111
A01M  23/30,2006-01-01,964
A01M  23/32,2006-01-01,107
A01M  23/34,2006-01-01,618
A01M  23/36,2006-01-01,230
A01M  23/38,2006-01-01,973
A01M  25/00,2006-01-01,1961
A01M  27/00,2006-01-01,423
A01M  29/00,2011-01-01,4700
A01M  29/02,2006-01-01,205
A01M  29/04,2006-01-01,4
A01M  29/06,2011-01-01,1910
A01M  29/08,2011-01-01,1166
A01M  29/10,2011-01-01,1314
A01M  29/12,2011-01-01,3221
A01M  29/14,2011-01-01,63
A01M  29/16,2011-01-01,2399
A01M  29/18,2011-01-01,1553
A01M  29/20,2011-01-01,295
A01M  29/22,2011-01-01,200
A01M  29/24,2011-01-01,901
A01M  29/26,2011-01-01,525
A01M  29/28,2011-01-01,429
A01M  29/30,2011-01-01,1563
A01M  29/32,2011-01-01,2510
A01M  29/34,2011-01-01,1445
A01M  31/00,2006-01-01,2037
A01M  31/02,2006-01-01,1022
A01M  31/04,2006-01-01,52
A01M  31/06,2006-01-01,1128
A01M  99/00,2006-01-01,670
A01N,2010-01-01,21690
A01N   1/00,2009-01-01,5109
A01N   1/02,2006-01-01,15593
A01N   3/00,2009-01-01,4487
A01N   3/02,2006-01-01,2352
A01N   3/04,2006-01-01,301
A01N  25/00,2010-01-01,21418
A01N  25/02,2006-01-01,17379
A01N  25/04,2006-01-01,22679
A01N  25/06,2006-01-01,3413
A01N  25/08,2006-01-01,9376
A01N  25/10,2006-01-01,14356
A01N  25/12,2006-01-01,9631
A01N  25/14,2006-01-01,5332
A01N  25/16,2006-01-01,1730
A01N  25/18,2006-01-01,7181
A01N  25/20,2006-01-01,1879
A01N  25/22,2006-01-01,8495
A01N  25/24,2006-01-01,3839
A01N  25/26,2006-01-01,4961
A01N  25/28,2006-01-01,6833
A01N  25/30,2006-01-01,19015
A01N  25/32,2006-01-01,8627
A01N  25/34,2006-01-01,14869
A01N  27/00,2010-01-01,4071
A01N  29/00,2006-01-01,748
A01N  29/02,2006-01-01,1083
A01N  29/04,2006-01-01,813
A01N  29/06,2006-01-01,114
A01N  29/08,2006-01-01,184
A01N  29/10,2006-01-01,379
A01N  29/12,2006-01-01,142
A01N  31/00,2010-01-01,1755
A01N  31/02,2006-01-01,7113
A01N  31/04,2006-01-01,4101
A01N  31/06,2006-01-01,2364
A01N  31/08,2006-01-01,5203
A01N  31/10,2006-01-01,155
A01N  31/12,2006-01-01,454
A01N  31/14,2006-01-01,5682
A01N  31/16,2006-01-01,4019
A01N  33/00,2010-01-01,1182
A01N  33/02,2006-01-01,2321
A01N  33/04,2006-01-01,4028
A01N  33/06,2006-01-01,1706
A01N  33/08,2006-01-01,3031
A01N  33/10,2006-01-01,1448
A01N  33/12,2006-01-01,8388
A01N  33/14,2006-01-01,195
A01N  33/16,2006-01-01,708
A01N  33/18,2006-01-01,5632
A01N  33/20,2006-01-01,1608
A01N  33/22,2006-01-01,3803
A01N  33/24,2006-01-01,1450
A01N  33/26,2006-01-01,1367
A01N  35/00,2010-01-01,1286
A01N  35/02,2006-01-01,5777
A01N  35/04,2006-01-01,3728
A01N  35/06,2006-01-01,5952
A01N  35/08,2006-01-01,943
A01N  35/10,2006-01-01,5157
A01N  37/00,2010-01-01,4091
A01N  37/02,2006-01-01,10828
A01N  37/04,2006-01-01,2140
A01N  37/06,2006-01-01,6149
A01N  37/08,2006-01-01,1916
A01N  37/10,2006-01-01,9046
A01N  37/12,2006-01-01,3241
A01N  37/14,2006-01-01,552
A01N  37/16,2006-01-01,2411
A01N  37/18,2006-01-01,14755
A01N  37/20,2006-01-01,3080
A01N  37/22,2006-01-01,9792
A01N  37/24,2006-01-01,2609
A01N  37/26,2006-01-01,2938
A01N  37/28,2006-01-01,2308
A01N  37/30,2006-01-01,2588
A01N  37/32,2006-01-01,3524
A01N  37/34,2006-01-01,15502
A01N  37/36,2006-01-01,9544
A01N  37/38,2006-01-01,5905
A01N  37/40,2006-01-01,9152
A01N  37/42,2006-01-01,4520
A01N  37/44,2006-01-01,11225
A01N  37/46,2006-01-01,8472
A01N  37/48,2006-01-01,3894
A01N  37/50,2006-01-01,7925
A01N  37/52,2006-01-01,5445
A01N  39/00,2010-01-01,3068
A01N  39/02,2006-01-01,6641
A01N  39/04,2006-01-01,6454
A01N  41/00,2010-01-01,462
A01N  41/02,2006-01-01,2508
A01N  41/04,2006-01-01,4403
A01N  41/06,2006-01-01,6041
A01N  41/08,2006-01-01,1453
A01N  41/10,2006-01-01,10136
A01N  41/12,2006-01-01,1639
A01N  43/00,2010-01-01,5032
A01N  43/02,2006-01-01,1334
A01N  43/04,2006-01-01,7075
A01N  43/06,2006-01-01,1731
A01N  43/08,2006-01-01,12409
A01N  43/10,2006-01-01,7192
A01N  43/12,2006-01-01,5859
A01N  43/14,2006-01-01,1901
A01N  43/16,2006-01-01,12929
A01N  43/18,2006-01-01,2197
A01N  43/20,2006-01-01,2347
A01N  43/22,2006-01-01,2928
A01N  43/24,2006-01-01,1813
A01N  43/26,2006-01-01,886
A01N  43/28,2006-01-01,3370
A01N  43/30,2006-01-01,5256
A01N  43/32,2006-01-01,5230
A01N  43/34,2006-01-01,1328
A01N  43/36,2006-01-01,13957
A01N  43/38,2006-01-01,6765
A01N  43/40,2006-01-01,47774
A01N  43/42,2006-01-01,10828
A01N  43/44,2006-01-01,660
A01N  43/46,2006-01-01,1523
A01N  43/48,2006-01-01,2540
A01N  43/50,2006-01-01,24025
A01N  43/52,2006-01-01,3870
A01N  43/54,2006-01-01,28684
A01N  43/56,2006-01-01,29239
A01N  43/58,2006-01-01,8362
A01N  43/60,2006-01-01,8400
A01N  43/62,2006-01-01,818
A01N  43/64,2006-01-01,6581
A01N  43/647,2006-01-01,2945
A01N  43/653,2006-01-01,30756
A01N  43/66,2006-01-01,4188
A01N  43/68,2006-01-01,2093
A01N  43/70,2006-01-01,5567
A01N  43/707,2006-01-01,5245
A01N  43/713,2006-01-01,3794
A01N  43/72,2006-01-01,3271
A01N  43/74,2006-01-01,2926
A01N  43/76,2006-01-01,11955
A01N  43/78,2006-01-01,19379
A01N  43/80,2006-01-01,21044
A01N  43/82,2006-01-01,7352
A01N  43/824,2006-01-01,6184
A01N  43/828,2006-01-01,2357
A01N  43/832,2006-01-01,674
A01N  43/836,2006-01-01,3182
A01N  43/84,2006-01-01,9301
A01N  43/86,2006-01-01,2912
A01N  43/88,2006-01-01,6818
A01N  43/90,2006-01-01,35771
A01N  43/92,2006-01-01,108
A01N  45/00,2009-01-01,2362
A01N  45/02,2006-01-01,1229
A01N  47/00,2010-01-01,573
A01N  47/02,2006-01-01,8277
A01N  47/04,2006-01-01,2971
A01N  47/06,2006-01-01,5296
A01N  47/08,2006-01-01,773
A01N  47/10,2006-01-01,4329
A01N  47/12,2006-01-01,11661
A01N  47/14,2006-01-01,4069
A01N  47/16,2006-01-01,3481
A01N  47/18,2006-01-01,7751
A01N  47/20,2006-01-01,5524
A01N  47/22,2006-01-01,8420
A01N  47/24,2006-01-01,11513
A01N  47/26,2006-01-01,1252
A01N  47/28,2006-01-01,4084
A01N  47/30,2006-01-01,9856
A01N  47/32,2006-01-01,1596
A01N  47/34,2006-01-01,12947
A01N  47/36,2006-01-01,17936
A01N  47/38,2006-01-01,11275
A01N  47/40,2006-01-01,6223
A01N  47/42,2006-01-01,2766
A01N  47/44,2006-01-01,7847
A01N  47/46,2006-01-01,1420
A01N  47/48,2006-01-01,2241
A01N  49/00,2006-01-01,4053
A01N  51/00,2010-01-01,9060
A01N  53/00,2010-01-01,16795
A01N  53/02,2006-01-01,3869
A01N  53/04,2006-01-01,3324
A01N  53/06,2006-01-01,5160
A01N  53/08,2006-01-01,8608
A01N  53/10,2006-01-01,2498
A01N  53/12,2006-01-01,1754
A01N  53/14,2006-01-01,568
A01N  55/00,2010-01-01,7400
A01N  55/02,2006-01-01,4489
A01N  55/04,2006-01-01,2577
A01N  55/06,2006-01-01,239
A01N  55/08,2006-01-01,991
A01N  55/10,2006-01-01,4386
A01N  57/00,2010-01-01,4119
A01N  57/02,2006-01-01,1359
A01N  57/04,2006-01-01,537
A01N  57/06,2006-01-01,729
A01N  57/08,2006-01-01,3024
A01N  57/10,2006-01-01,3282
A01N  57/12,2006-01-01,8932
A01N  57/14,2006-01-01,6630
A01N  57/16,2006-01-01,10365
A01N  57/18,2006-01-01,2877
A01N  57/20,2006-01-01,13536
A01N  57/22,2006-01-01,3428
A01N  57/24,2006-01-01,4203
A01N  57/26,2006-01-01,1214
A01N  57/28,2006-01-01,2531
A01N  57/30,2006-01-01,1991
A01N  57/32,2006-01-01,2564
A01N  57/34,2006-01-01,1247
A01N  57/36,2006-01-01,1026
A01N  59/00,2010-01-01,14300
A01N  59/02,2006-01-01,3161
A01N  59/04,2006-01-01,990
A01N  59/06,2006-01-01,4019
A01N  59/08,2006-01-01,2822
A01N  59/10,2006-01-01,648
A01N  59/12,2006-01-01,2762
A01N  59/14,2006-01-01,2440
A01N  59/16,2006-01-01,12023
A01N  59/18,2006-01-01,183
A01N  59/20,2006-01-01,7582
A01N  59/22,2006-01-01,436
A01N  59/24,2006-01-01,695
A01N  59/26,2006-01-01,4088
A01N  61/00,2009-01-01,9105
A01N  61/02,2006-01-01,891
A01N  63/00,2010-01-01,25245
A01N  63/02,2006-01-01,14574
A01N  63/04,2006-01-01,6695
A01N  65/00,2010-01-01,13146
A01N  65/02,2006-01-01,8
A01N  65/03,2009-01-01,570
A01N  65/04,2009-01-01,89
A01N  65/06,2009-01-01,1084
A01N  65/08,2009-01-01,4281
A01N  65/10,2009-01-01,768
A01N  65/12,2009-01-01,1739
A01N  65/14,2009-01-01,186
A01N  65/16,2009-01-01,136
A01N  65/18,2009-01-01,387
A01N  65/20,2009-01-01,1766
A01N  65/22,2009-01-01,2106
A01N  65/24,2009-01-01,1000
A01N  65/26,2009-01-01,825
A01N  65/28,2009-01-01,1663
A01N  65/30,2009-01-01,516
A01N  65/32,2009-01-01,515
A01N  65/34,2009-01-01,731
A01N  65/36,2009-01-01,1675
A01N  65/38,2009-01-01,1635
A01N  65/40,2009-01-01,1176
A01N  65/42,2009-01-01,1705
A01N  65/44,2009-01-01,1996
A01N  65/46,2009-01-01,551
A01N  65/48,2009-01-01,837
A01P,2010-01-01,832
A01P   1/00,2010-01-01,18006
A01P   3/00,2010-01-01,41269
A01P   5/00,2010-01-01,5782
A01P   7/00,2010-01-01,7239
A01P   7/02,2006-01-01,10278
A01P   7/04,2006-01-01,30669
A01P   9/00,2006-01-01,1040
A01P  11/00,2006-01-01,812
A01P  13/00,2010-01-01,29233
A01P  13/02,2006-01-01,5000
A01P  15/00,2009-01-01,2314
A01P  17/00,2009-01-01,3905
A01P  19/00,2006-01-01,1735
A01P  21/00,2010-01-01,12291
A01P  23/00,2010-01-01,257
A21B,2010-01-01,858
A21B   1/00,2006-01-01,2277
A21B   1/02,2006-01-01,777
A21B   1/04,2006-01-01,344
A21B   1/06,2006-01-01,149
A21B   1/08,2006-01-01,477
A21B   1/10,2006-01-01,349
A21B   1/14,2006-01-01,591
A21B   1/22,2006-01-01,1101
A21B   1/24,2006-01-01,1063
A21B   1/26,2006-01-01,1519
A21B   1/28,2006-01-01,461
A21B   1/33,2006-01-01,326
A21B   1/36,2006-01-01,248
A21B   1/40,2006-01-01,1402
A21B   1/42,2006-01-01,1302
A21B   1/44,2006-01-01,667
A21B   1/46,2006-01-01,1044
A21B   1/48,2006-01-01,2240
A21B   1/50,2006-01-01,513
A21B   1/52,2006-01-01,319
A21B   2/00,2006-01-01,1404
A21B   3/00,2010-01-01,1869
A21B   3/02,2006-01-01,782
A21B   3/04,2006-01-01,1638
A21B   3/07,2006-01-01,1548
A21B   3/10,2006-01-01,157
A21B   3/13,2006-01-01,4080
A21B   3/15,2006-01-01,1108
A21B   3/16,2006-01-01,694
A21B   3/18,2006-01-01,732
A21B   5/00,2006-01-01,2193
A21B   5/02,2006-01-01,3059
A21B   5/03,2006-01-01,896
A21B   5/04,2006-01-01,152
A21B   5/06,2006-01-01,83
A21B   5/08,2006-01-01,1629
A21B   7/00,2006-01-01,1711
A21C,2010-01-01,1667
A21C   1/00,2010-01-01,2434
A21C   1/02,2006-01-01,2751
A21C   1/04,2006-01-01,283
A21C   1/06,2006-01-01,2157
A21C   1/08,2006-01-01,381
A21C   1/10,2006-01-01,182
A21C   1/12,2006-01-01,107
A21C   1/14,2006-01-01,2859
A21C   3/00,2006-01-01,1403
A21C   3/02,2006-01-01,4471
A21C   3/04,2006-01-01,1490
A21C   3/06,2006-01-01,1289
A21C   3/08,2006-01-01,665
A21C   3/10,2006-01-01,565
A21C   5/00,2006-01-01,2482
A21C   5/02,2006-01-01,708
A21C   5/04,2006-01-01,547
A21C   5/06,2006-01-01,162
A21C   5/08,2006-01-01,656
A21C   7/00,2006-01-01,710
A21C   7/01,2006-01-01,817
A21C   7/02,2006-01-01,442
A21C   7/04,2006-01-01,139
A21C   7/06,2006-01-01,41
A21C   9/00,2006-01-01,1589
A21C   9/02,2006-01-01,477
A21C   9/04,2006-01-01,2386
A21C   9/06,2006-01-01,3124
A21C   9/08,2006-01-01,4881
A21C  11/00,2006-01-01,5567
A21C  11/02,2006-01-01,827
A21C  11/04,2006-01-01,587
A21C  11/06,2006-01-01,174
A21C  11/08,2006-01-01,594
A21C  11/10,2006-01-01,3550
A21C  11/12,2006-01-01,799
A21C  11/14,2006-01-01,143
A21C  11/16,2006-01-01,5067
A21C  11/18,2006-01-01,730
A21C  11/20,2006-01-01,1364
A21C  11/22,2006-01-01,868
A21C  11/24,2006-01-01,604
A21C  13/00,2006-01-01,1949
A21C  13/02,2006-01-01,948
A21C  14/00,2006-01-01,405
A21C  15/00,2010-01-01,4621
A21C  15/02,2006-01-01,1481
A21C  15/04,2006-01-01,1562
A21D,2010-01-01,854
A21D   2/00,2010-01-01,3788
A21D   2/02,2006-01-01,2310
A21D   2/04,2006-01-01,333
A21D   2/06,2006-01-01,93
A21D   2/08,2006-01-01,1286
A21D   2/10,2006-01-01,164
A21D   2/12,2006-01-01,22
A21D   2/14,2006-01-01,2624
A21D   2/16,2006-01-01,5019
A21D   2/18,2006-01-01,7220
A21D   2/20,2006-01-01,99
A21D   2/22,2006-01-01,708
A21D   2/24,2006-01-01,953
A21D   2/26,2006-01-01,4777
A21D   2/28,2006-01-01,293
A21D   2/30,2006-01-01,163
A21D   2/32,2006-01-01,549
A21D   2/34,2006-01-01,1953
A21D   2/36,2006-01-01,13433
A21D   2/38,2006-01-01,1086
A21D   2/40,2006-01-01,53
A21D   4/00,2006-01-01,275
A21D   6/00,2009-01-01,4548
A21D   8/00,2010-01-01,3161
A21D   8/02,2006-01-01,5609
A21D   8/04,2006-01-01,7400
A21D   8/06,2006-01-01,2307
A21D   8/08,2006-01-01,584
A21D   8/10,2006-01-01,88
A21D  10/00,2010-01-01,3734
A21D  10/02,2006-01-01,1635
A21D  10/04,2006-01-01,946
A21D  13/00,2017-01-01,18915
A21D  13/02,2006-01-01,1525
A21D  13/04,2017-01-01,1370
A21D  13/045,2017-01-01,1
A21D  13/047,2017-01-01,15
A21D  13/06,2017-01-01,1822
