ipc_code	ancestor	parent	ipc_version
A61B   5/1459	A61B0005145500	A	2016.01
A61B   5/1464	A61B0005145500	A	2016.01
A61B   5/1468	A61B0005145000	A	2016.01
A61B   5/1473	A61B0005146800	A	2016.01
A61B   5/1477	A61B0005146800	A	2016.01
A61B   5/1482	A61B0005146800	A	2016.01
A61B   5/1486	A61B0005145000	A	2016.01
A61B   5/1491	A61B0005145000	A	2016.01
A61B   5/1495	A61B0005145000	A	2016.01
A61B   5/15	A61B0005000000	A	2016.01
A61B   5/151	A61B0005150000	A	2016.01
A61B   5/153	A61B0005150000	A	2016.01
A61B   5/154	A61B0005153000	A	2016.01
A61B   5/155	A61B0005150000	A	2016.01
A61B   5/157	A61B0005150000	A	2016.01
A61B   5/16	A61B0005000000	A	2016.01
A61B   5/18	A61B0005160000	A	2016.01
A61B   5/20	A61B0005000000	A	2016.01
A61B   5/22	A61B0005000000	A	2016.01
A61B   6/00		A	2016.01
A61B   6/02	A61B0006000000	A	2016.01
A61B   6/03	A61B0006020000	A	2016.01
A61B   6/04	A61B0006000000	A	2016.01
A61B   6/06	A61B0006000000	A	2016.01
A61B   6/08	A61B0006000000	A	2016.01
A61B   6/10	A61B0006000000	A	2016.01
A61B   6/12	A61B0006000000	A	2016.01
A61B   6/14	A61B0006000000	A	2016.01
A61B   7/00		A	2016.01
A61B   7/02	A61B0007000000	A	2016.01
A61B   7/04	A61B0007020000	A	2016.01
A61B   8/00		A	2016.01
A61B   8/02	A61B0008000000	A	2016.01
A61B   8/04	A61B0008000000	A	2016.01
A61B   8/06	A61B0008000000	A	2016.01
A61B   8/08	A61B0008000000	A	2016.01
A61B   8/10	A61B0008000000	A	2016.01
A61B   8/12	A61B0008000000	A	2016.01
A61B   8/13	A61B0008000000	A	2016.01
A61B   8/14	A61B0008130000	A	2016.01
A61B   8/15	A61B0008130000	A	2016.01
A61B   9/00		A	2016.01
A61B  10/00	A61B0010000000	A	2016.01
A61B  10/02	A61B0010000000	A	2016.01
A61B  10/04	A61B0010020000	A	2016.01
A61B  10/06	A61B0010020000	A	2016.01
A61B  13/00		A	2016.01
A61B  16/00		A	2016.01
A61B  17/00	A61B0017000000	A	2016.01
A61B  17/02	A61B0017000000	A	2016.01
A61B  17/03	A61B0017000000	A	2016.01
A61B  17/04	A61B0017030000	A	2016.01
A61B  17/06	A61B0017040000	A	2016.01
A61B  17/062	A61B0017040000	A	2016.01
A61B  17/064	A61B0017030000	A	2016.01
A61B  17/068	A61B0017030000	A	2016.01
A61B  17/072	A61B0017068000	A	2016.01
A61B  17/076	A61B0017030000	A	2016.01
A61B  17/08	A61B0017030000	A	2016.01
A61B  17/10	A61B0017030000	A	2016.01
A61B  17/11	A61B0017030000	A	2016.01
A61B  17/115	A61B0017110000	A	2016.01
A61B  17/12	A61B0017000000	A	2016.01
A61B  17/122	A61B0017120000	A	2016.01
A61B  17/125	A61B0017122000	A	2016.01
A61B  17/128	A61B0017120000	A	2016.01
A61B  17/132	A61B0017120000	A	2016.01
A61B  17/135	A61B0017132000	A	2016.01
A61B  17/138	A61B0017120000	A	2016.01
A61B  17/14	A61B0017000000	A	2016.01
A61B  17/15	A61B0017140000	A	2016.01
A61B  17/16	A61B0017000000	A	2016.01
A61B  17/17	A61B0017160000	A	2016.01
A61B  17/20	A61B0017000000	A	2016.01
A61B  17/22	A61B0017000000	A	2016.01
A61B  17/221	A61B0017220000	A	2016.01
A61B  17/225	A61B0017000000	A	2016.01
A61B  17/24	A61B0017000000	A	2016.01
A61B  17/26	A61B0017240000	A	2016.01
A61B  17/28	A61B0017000000	A	2016.01
A61B  17/285	A61B0017280000	A	2016.01
A61B  17/29	A61B0017280000	A	2016.01
A61B  17/295	A61B0017290000	A	2016.01
A61B  17/30	A61B0017000000	A	2016.01
A61B  17/32	A61B0017000000	A	2016.01
A61B  17/3201	A61B0017320000	A	2016.01
A61B  17/3203	A61B0017320000	A	2016.01
A61B  17/3205	A61B0017320000	A	2016.01
A61B  17/3207	A61B0017320500	A	2016.01
A61B  17/3209	A61B0017320000	A	2016.01
A61B  17/3211	A61B0017320900	A	2016.01
A61B  17/3213	A61B0017321100	A	2016.01
A61B  17/3215	A61B0017321100	A	2016.01
A61B  17/3217	A61B0017321100	A	2016.01
A61B  17/322	A61B0017320000	A	2016.01
A61B  17/326	A61B0017320000	A	2016.01
A61B  17/34	A61B0017000000	A	2016.01
A61B  17/42	A61B0017000000	A	2016.01
A61B  17/425	A61B0017420000	A	2016.01
A61B  17/43	A61B0017425000	A	2016.01
A61B  17/435	A61B0017425000	A	2016.01
A61B  17/44	A61B0017420000	A	2016.01
A61B  17/46	A61B0017420000	A	2016.01
A61B  17/48	A61B0017420000	A	2016.01
A61B  17/50	A61B0017000000	A	2016.01
A61B  17/52	A61B0017500000	A	2016.01
A61B  17/54	A61B0017000000	A	2016.01
A61B  17/56	A61B0017000000	A	2016.01
A61B  17/58	A61B0017560000	A	2016.01
A61B  17/60	A61B0017580000	A	2016.01
A61B  17/62	A61B0017600000	A	2016.01
A61B  17/64	A61B0017600000	A	2016.01
A61B  17/66	A61B0017600000	A	2016.01
A61B  17/68	A61B0017580000	A	2016.01
A61B  17/70	A61B0017680000	A	2016.01
A61B  17/72	A61B0017680000	A	2016.01
A61B  17/74	A61B0017680000	A	2016.01
A61B  17/76	A61B0017740000	A	2016.01
A61B  17/78	A61B0017740000	A	2016.01
A61B  17/80	A61B0017680000	A	2016.01
A61B  17/82	A61B0017680000	A	2016.01
A61B  17/84	A61B0017680000	A	2016.01
A61B  17/86	A61B0017840000	A	2016.01
A61B  17/88	A61B0017580000	A	2016.01
A61B  17/90	A61B0017880000	A	2016.01
A61B  17/92	A61B0017880000	A	2016.01
A61B  17/94	A61B0017000000	A	2016.01
A61B  18/00		A	2016.01
A61B  18/02	A61B0018000000	A	2016.01
A61B  18/04	A61B0018000000	A	2016.01
A61B  18/06	A61B0018040000	A	2016.01
A61B  18/08	A61B0018040000	A	2016.01
A61B  18/10	A61B0018080000	A	2016.01
A61B  18/12	A61B0018040000	A	2016.01
A61B  18/14	A61B0018120000	A	2016.01
A61B  18/16	A61B0018140000	A	2016.01
A61B  18/18	A61B0018000000	A	2016.01
A61B  18/20	A61B0018180000	A	2016.01
A61B  18/22	A61B0018200000	A	2016.01
A61B  18/24	A61B0018220000	A	2016.01
A61B  18/26	A61B0018220000	A	2016.01
A61B  18/28	A61B0018220000	A	2016.01
A61B  19/00		A	2016.01
A61B  19/02	A61B0019000000	A	2016.01
A61B  19/04	A61B0019000000	A	2016.01
A61B  19/08	A61B0019000000	A	2016.01
A61B  19/10	A61B0019080000	A	2016.01
A61B  19/12	A61B0019080000	A	2016.01
A61C   1/00		A	2016.01
A61C   1/02	A61C0001000000	A	2016.01
A61C   1/04	A61C0001020000	A	2016.01
A61C   1/05	A61C0001020000	A	2016.01
A61C   1/06	A61C0001020000	A	2016.01
A61C   1/07	A61C0001020000	A	2016.01
A61C   1/08	A61C0001000000	A	2016.01
A61C   1/10	A61C0001080000	A	2016.01
A61C   1/12	A61C0001080000	A	2016.01
A61C   1/14	A61C0001080000	A	2016.01
A61C   1/16	A61C0001080000	A	2016.01
A61C   1/18	A61C0001080000	A	2016.01
A61C   3/00		A	2016.01
A61C   3/02	A61C0003000000	A	2016.01
A61C   3/025	A61C0003020000	A	2016.01
A61C   3/03	A61C0003020000	A	2016.01
A61C   3/04	A61C0003000000	A	2016.01
A61C   3/06	A61C0003000000	A	2016.01
A61C   3/08	A61C0003000000	A	2016.01
A61C   3/10	A61C0003000000	A	2016.01
A61C   3/12	A61C0003000000	A	2016.01
A61C   3/14	A61C0003000000	A	2016.01
A61C   3/16	A61C0003000000	A	2016.01
A61C   5/00		A	2016.01
A61C   5/02	A61C0005000000	A	2016.01
A61C   5/04	A61C0005000000	A	2016.01
A61C   5/06	A61C0005000000	A	2016.01
A61C   5/08	A61C0005000000	A	2016.01
A61C   5/09	A61C0005080000	A	2016.01
A61C   5/10	A61C0005080000	A	2016.01
A61C   5/11	A61C0005080000	A	2016.01
A61C   5/12	A61C0005000000	A	2016.01
A61C   5/14	A61C0005000000	A	2016.01
A61C   7/00		A	2016.01
A61C   7/02	A61C0007000000	A	2016.01
A61C   7/04	A61C0007020000	A	2016.01
A61C   7/06	A61C0007000000	A	2016.01
A61C   7/08	A61C0007000000	A	2016.01
A61C   7/10	A61C0007000000	A	2016.01
A61C   7/12	A61C0007000000	A	2016.01
A61C   7/14	A61C0007120000	A	2016.01
A61C   7/16	A61C0007140000	A	2016.01
A61C   7/18	A61C0007140000	A	2016.01
A61C   7/20	A61C0007120000	A	2016.01
A61C   7/22	A61C0007200000	A	2016.01
A61C   7/24	A61C0007200000	A	2016.01
A61C   7/26	A61C0007200000	A	2016.01
A61C   7/28	A61C0007120000	A	2016.01
A61C   7/30	A61C0007280000	A	2016.01
A61C   7/32	A61C0007280000	A	2016.01
A61C   7/34	A61C0007280000	A	2016.01
A61C   7/36	A61C0007000000	A	2016.01
A61C   8/00		A	2016.01
A61C   8/02	A61C0008000000	A	2016.01
A61C   9/00		A	2016.01
A61C  11/00		A	2016.01
A61C  11/02	A61C0011000000	A	2016.01
A61C  11/04	A61C0011020000	A	2016.01
A61C  11/06	A61C0011000000	A	2016.01
A61C  11/08	A61C0011000000	A	2016.01
A61C  13/00		A	2016.01
A61C  13/003	A61C0013000000	A	2016.01
A61C  13/007	A61C0013000000	A	2016.01
A61C  13/01	A61C0013007000	A	2016.01
A61C  13/02	A61C0013010000	A	2016.01
A61C  13/03	A61C0013010000	A	2016.01
A61C  13/06	A61C0013010000	A	2016.01
A61C  13/07	A61C0013007000	A	2016.01
A61C  13/08	A61C0013000000	A	2016.01
A61C  13/083	A61C0013080000	A	2016.01
A61C  13/087	A61C0013080000	A	2016.01
A61C  13/09	A61C0013080000	A	2016.01
A61C  13/093	A61C0013080000	A	2016.01
A61C  13/097	A61C0013080000	A	2016.01
A61C  13/10	A61C0013000000	A	2016.01
A61C  13/103	A61C0013100000	A	2016.01
A61C  13/105	A61C0013103000	A	2016.01
A61C  13/107	A61C0013000000	A	2016.01
A61C  13/113	A61C0013000000	A	2016.01
A61C  13/12	A61C0013000000	A	2016.01
A61C  13/14	A61C0013000000	A	2016.01
A61C  13/15	A61C0013140000	A	2016.01
A61C  13/16	A61C0013140000	A	2016.01
A61C  13/18	A61C0013140000	A	2016.01
A61C  13/20	A61C0013000000	A	2016.01
A61C  13/225	A61C0013000000	A	2016.01
A61C  13/23	A61C0013225000	A	2016.01
A61C  13/235	A61C0013225000	A	2016.01
A61C  13/24	A61C0013225000	A	2016.01
A61C  13/25	A61C0013240000	A	2016.01
A61C  13/263	A61C0013225000	A	2016.01
A61C  13/265	A61C0013225000	A	2016.01
A61C  13/267	A61C0013225000	A	2016.01
A61C  13/271	A61C0013225000	A	2016.01
A61C  13/273	A61C0013225000	A	2016.01
A61C  13/275	A61C0013225000	A	2016.01
A61C  13/277	A61C0013225000	A	2016.01
A61C  13/28	A61C0013225000	A	2016.01
A61C  13/30	A61C0013225000	A	2016.01
A61C  13/32	A61C0013225000	A	2016.01
A61C  13/34	A61C0013000000	A	2016.01
A61C  13/36	A61C0013340000	A	2016.01
A61C  13/38	A61C0013000000	A	2016.01
A61C  15/00		A	2016.01
A61C  15/02	A61C0015000000	A	2016.01
A61C  15/04	A61C0015000000	A	2016.01
A61C  17/00	A61C0017000000	A	2016.01
A61C  17/02	A61C0017000000	A	2016.01
A61C  17/022	A61C0017020000	A	2016.01
A61C  17/024	A61C0017020000	A	2016.01
A61C  17/028	A61C0017020000	A	2016.01
A61C  17/032	A61C0017020000	A	2016.01
A61C  17/06	A61C0017000000	A	2016.01
A61C  17/08	A61C0017060000	A	2016.01
A61C  17/10	A61C0017060000	A	2016.01
A61C  17/12	A61C0017060000	A	2016.01
A61C  17/14	A61C0017000000	A	2016.01
A61C  17/16	A61C0017000000	A	2016.01
A61C  17/18	A61C0017160000	A	2016.01
A61C  17/20	A61C0017160000	A	2016.01
A61C  17/22	A61C0017160000	A	2016.01
A61C  17/24	A61C0017220000	A	2016.01
A61C  17/26	A61C0017240000	A	2016.01
A61C  17/28	A61C0017260000	A	2016.01
A61C  17/30	A61C0017240000	A	2016.01
A61C  17/32	A61C0017220000	A	2016.01
A61C  17/34	A61C0017320000	A	2016.01
A61C  17/36	A61C0017340000	A	2016.01
A61C  17/38	A61C0017320000	A	2016.01
A61C  17/40	A61C0017220000	A	2016.01
A61C  19/00		A	2016.01
A61C  19/02	A61C0019000000	A	2016.01
A61C  19/04	A61C0019000000	A	2016.01
A61C  19/045	A61C0019040000	A	2016.01
A61C  19/05	A61C0019040000	A	2016.01
A61C  19/055	A61C0019040000	A	2016.01
A61C  19/06	A61C0019000000	A	2016.01
A61C  19/08	A61C0019060000	A	2016.01
A61C  19/10	A61C0019000000	A	2016.01
A61D   1/00		A	2016.01
A61D   1/02	A61D0001000000	A	2016.01
A61D   1/04	A61D0001000000	A	2016.01
A61D   1/06	A61D0001000000	A	2016.01
A61D   1/08	A61D0001000000	A	2016.01
A61D   1/10	A61D0001000000	A	2016.01
A61D   1/12	A61D0001000000	A	2016.01
A61D   1/14	A61D0001000000	A	2016.01
A61D   1/16	A61D0001000000	A	2016.01
A61D   3/00		A	2016.01
A61D   5/00		A	2016.01
A61D   7/00		A	2016.01
A61D   7/04	A61D0007000000	A	2016.01
A61D   9/00		A	2016.01
A61D   9/02	A61D0009000000	A	2016.01
A61D  11/00		A	2016.01
A61D  13/00		A	2016.01
A61D  15/00		A	2016.01
A61D  17/00		A	2016.01
A61D  19/00		A	2016.01
A61D  19/02	A61D0019000000	A	2016.01
A61D  19/04	A61D0019000000	A	2016.01
A61D  99/00		A	2016.01
A61F   2/00		A	2016.01
A61F   2/01	A61F0002000000	A	2016.01
A61F   2/02	A61F0002000000	A	2016.01
A61F   2/04	A61F0002020000	A	2016.01
A61F   2/06	A61F0002040000	A	2016.01
A61F   2/07	A61F0002060000	A	2016.01
A61F   2/08	A61F0002020000	A	2016.01
A61F   2/10	A61F0002020000	A	2016.01
A61F   2/12	A61F0002020000	A	2016.01
A61F   2/14	A61F0002020000	A	2016.01
A61F   2/16	A61F0002140000	A	2016.01
A61F   2/18	A61F0002020000	A	2016.01
A61F   2/20	A61F0002020000	A	2016.01
A61F   2/24	A61F0002020000	A	2016.01
A61F   2/26	A61F0002020000	A	2016.01
A61F   2/28	A61F0002020000	A	2016.01
A61F   2/30	A61F0002020000	A	2016.01
A61F   2/32	A61F0002300000	A	2016.01
A61F   2/34	A61F0002320000	A	2016.01
A61F   2/36	A61F0002320000	A	2016.01
A61F   2/38	A61F0002300000	A	2016.01
A61F   2/40	A61F0002300000	A	2016.01
A61F   2/42	A61F0002300000	A	2016.01
A61F   2/44	A61F0002300000	A	2016.01
A61F   2/46	A61F0002300000	A	2016.01
A61F   2/48	A61F0002020000	A	2016.01
A61F   2/50	A61F0002000000	A	2016.01
A61F   2/52	A61F0002500000	A	2016.01
A61F   2/54	A61F0002500000	A	2016.01
A61F   2/56	A61F0002540000	A	2016.01
A61F   2/58	A61F0002540000	A	2016.01
A61F   2/60	A61F0002500000	A	2016.01
A61F   2/62	A61F0002600000	A	2016.01
A61F   2/64	A61F0002600000	A	2016.01
A61F   2/66	A61F0002600000	A	2016.01
A61F   2/68	A61F0002500000	A	2016.01
A61F   2/70	A61F0002680000	A	2016.01
A61F   2/72	A61F0002700000	A	2016.01
A61F   2/74	A61F0002680000	A	2016.01
A61F   2/76	A61F0002500000	A	2016.01
A61F   2/78	A61F0002500000	A	2016.01
A61F   2/80	A61F0002780000	A	2016.01
A61F   2/82	A61F0002000000	A	2016.01
A61F   2/84			2016.01
A61F   2/844	A61F0002820000	A	2016.01
A61F   2/848	A61F0002820000	A	2016.01
A61F   2/852	A61F0002820000	A	2016.01
A61F   2/856	A61F0002820000	A	2016.01
A61F   2/86	A61F0002820000	A	2016.01
A61F   2/88	A61F0002860000	A	2016.01
A61F   2/89	A61F0002860000	A	2016.01
A61F   2/90	A61F0002860000	A	2016.01
A61F   2/91	A61F0002900000	A	2016.01
A61F   2/915	A61F0002910000	A	2016.01
A61F   2/92	A61F0002820000	A	2016.01
A61F   2/93	A61F0002920000	A	2016.01
A61F   2/94	A61F0002820000	A	2016.01
A61F   2/945	A61F0002940000	A	2016.01
A61F   2/95	A61F0002000000	A	2016.01
A61F   2/954	A61F0002950000	A	2016.01
A61F   2/958	A61F0002950000	A	2016.01
A61F   2/962	A61F0002950000	A	2016.01
A61F   2/966	A61F0002962000	A	2016.01
A61F   2/97	A61F0002962000	A	2016.01
A61F   3/00		A	2016.01
A61F   4/00		A	2016.01
A61F   5/00	A61F0005000000	A	2016.01
A61F   5/01	A61F0005000000	A	2016.01
A61F   5/02	A61F0005010000	A	2016.01
A61F   5/03	A61F0005010000	A	2016.01
A61F   5/04	A61F0005010000	A	2016.01
A61F   5/042	A61F0005040000	A	2016.01
A61F   5/045	A61F0005042000	A	2016.01
A61F   5/048	A61F0005042000	A	2016.01
A61F   5/05	A61F0005040000	A	2016.01
A61F   5/052	A61F0005050000	A	2016.01
A61F   5/055	A61F0005050000	A	2016.01
A61F   5/058	A61F0005050000	A	2016.01
A61F   5/08	A61F0005010000	A	2016.01
A61F   5/10	A61F0005010000	A	2016.01
A61F   5/11	A61F0005010000	A	2016.01
A61F   5/14	A61F0005010000	A	2016.01
A61F   5/24	A61F0005010000	A	2016.01
A61F   5/26	A61F0005240000	A	2016.01
A61F   5/28	A61F0005240000	A	2016.01
A61F   5/30	A61F0005010000	A	2016.01
A61F   5/32	A61F0005300000	A	2016.01
A61F   5/34	A61F0005300000	A	2016.01
A61F   5/37	A61F0005000000	A	2016.01
A61F   5/40	A61F0005000000	A	2016.01
A61F   5/41	A61F0005000000	A	2016.01
A61F   5/44	A61F0005000000	A	2016.01
A61F   5/441	A61F0005440000	A	2016.01
A61F   5/442	A61F0005440000	A	2016.01
A61F   5/443	A61F0005440000	A	2016.01
A61F   5/445	A61F0005440000	A	2016.01
A61F   5/447	A61F0005445000	A	2016.01
A61F   5/448	A61F0005445000	A	2016.01
A61F   5/449	A61F0005445000	A	2016.01
A61F   5/451	A61F0005440000	A	2016.01
A61F   5/452	A61F0005451000	A	2016.01
A61F   5/453	A61F0005451000	A	2016.01
A61F   5/455	A61F0005451000	A	2016.01
A61F   5/457	A61F0005451000	A	2016.01
A61F   5/458	A61F0005457000	A	2016.01
A61F   5/48	A61F0005000000	A	2016.01
A61F   5/50	A61F0005000000	A	2016.01
A61F   5/56	A61F0005000000	A	2016.01
A61F   5/58	A61F0005000000	A	2016.01
A61F   6/00		A	2016.01
A61F   6/02	A61F0006000000	A	2016.01
A61F   6/04	A61F0006020000	A	2016.01
A61F   6/06	A61F0006000000	A	2016.01
A61F   6/08	A61F0006060000	A	2016.01
A61F   6/10	A61F0006080000	A	2016.01
A61F   6/12	A61F0006080000	A	2016.01
A61F   6/14	A61F0006060000	A	2016.01
A61F   6/16	A61F0006140000	A	2016.01
A61F   6/18	A61F0006140000	A	2016.01
A61F   6/20	A61F0006000000	A	2016.01
A61F   6/22	A61F0006200000	A	2016.01
A61F   6/24	A61F0006220000	A	2016.01
A61F   7/00		A	2016.01
A61F   7/02	A61F0007000000	A	2016.01
A61F   7/03	A61F0007020000	A	2016.01
A61F   7/08	A61F0007000000	A	2016.01
A61F   7/10	A61F0007000000	A	2016.01
A61F   7/12	A61F0007000000	A	2016.01
A61F   9/00		A	2016.01
A61F   9/007	A61F0009000000	A	2016.01
A61F   9/008	A61F0009007000	A	2016.01
A61F   9/009	A61F0009008000	A	2016.01
A61F   9/01	A61F0009008000	A	2016.01
A61F   9/011	A61F0009008000	A	2016.01
A61F   9/013	A61F0009007000	A	2016.01
A61F   9/02	A61F0009000000	A	2016.01
A61F   9/04	A61F0009000000	A	2016.01
A61F   9/06	A61F0009040000	A	2016.01
A61F   9/08	A61F0009000000	A	2016.01
A61F  11/00		A	2016.01
A61F  11/04	A61F0011000000	A	2016.01
A61F  11/06	A61F0011000000	A	2016.01
A61F  11/08	A61F0011060000	A	2016.01
A61F  11/10	A61F0011080000	A	2016.01
A61F  11/12	A61F0011080000	A	2016.01
A61F  11/14	A61F0011060000	A	2016.01
A61F  13/00		A	2016.01
A61F  13/02	A61F0013000000	A	2016.01
A61F  13/04	A61F0013000000	A	2016.01
A61F  13/06	A61F0013000000	A	2016.01
A61F  13/08	A61F0013060000	A	2016.01
A61F  13/10	A61F0013000000	A	2016.01
A61F  13/12	A61F0013000000	A	2016.01
A61F  13/14	A61F0013000000	A	2016.01
A61F  13/15	A61F0013000000	A	2016.01
A61F  13/20	A61F0013150000	A	2016.01
A61F  13/22	A61F0013200000	A	2016.01
A61F  13/24	A61F0013200000	A	2016.01
A61F  13/26	A61F0013200000	A	2016.01
A61F  13/28	A61F0013260000	A	2016.01
A61F  13/30	A61F0013260000	A	2016.01
A61F  13/32	A61F0013260000	A	2016.01
A61F  13/34	A61F0013200000	A	2016.01
A61F  13/36	A61F0013150000	A	2016.01
A61F  13/38	A61F0013150000	A	2016.01
A61F  13/40	A61F0013150000	A	2016.01
A61F  13/42	A61F0013150000	A	2016.01
A61F  13/44	A61F0013150000	A	2016.01
A61F  13/45	A61F0013150000	A	2016.01
A61F  13/47	A61F0013450000	A	2016.01
A61F  13/471	A61F0013470000	A	2016.01
A61F  13/472	A61F0013470000	A	2016.01
A61F  13/474	A61F0013470000	A	2016.01
A61F  13/475	A61F0013470000	A	2016.01
A61F  13/476	A61F0013470000	A	2016.01
A61F  13/49	A61F0013450000	A	2016.01
A61F  13/491	A61F0013490000	A	2016.01
A61F  13/493	A61F0013490000	A	2016.01
A61F  13/494	A61F0013490000	A	2016.01
A61F  13/495	A61F0013490000	A	2016.01
A61F  13/496	A61F0013490000	A	2016.01
A61F  13/505	A61F0013150000	A	2016.01
A61F  13/51	A61F0013150000	A	2016.01
A61F  13/511	A61F0013510000	A	2016.01
A61F  13/512	A61F0013511000	A	2016.01
A61F  13/513	A61F0013511000	A	2016.01
A61F  13/514	A61F0013510000	A	2016.01
A61F  13/515	A61F0013510000	A	2016.01
A61F  13/53	A61F0013150000	A	2016.01
A61F  13/531	A61F0013530000	A	2016.01
A61F  13/532	A61F0013531000	A	2016.01
A61F  13/533	A61F0013532000	A	2016.01
A61F  13/534	A61F0013530000	A	2016.01
A61F  13/535	A61F0013534000	A	2016.01
A61F  13/536	A61F0013535000	A	2016.01
A61F  13/537	A61F0013534000	A	2016.01
A61F  13/538	A61F0013530000	A	2016.01
A61F  13/539	A61F0013530000	A	2016.01
A61F  13/551	A61F0013150000	A	2016.01
A61F  13/56	A61F0013150000	A	2016.01
A61F  13/58	A61F0013560000	A	2016.01
A61F  13/60	A61F0013580000	A	2016.01
A61F  13/62	A61F0013560000	A	2016.01
A61F  13/64	A61F0013560000	A	2016.01
A61F  13/66	A61F0013560000	A	2016.01
A61F  13/68	A61F0013660000	A	2016.01
A61F  13/70	A61F0013680000	A	2016.01
A61F  13/72	A61F0013680000	A	2016.01
A61F  13/74	A61F0013660000	A	2016.01
A61F  13/76	A61F0013740000	A	2016.01
A61F  13/78	A61F0013760000	A	2016.01
A61F  13/80	A61F0013660000	A	2016.01
A61F  13/82	A61F0013660000	A	2016.01
A61F  13/84	A61F0013150000	A	2016.01
A61F  15/00		A	2016.01
A61F  15/02	A61F0015000000	A	2016.01
A61F  17/00		A	2016.01
A61G   1/00		A	2016.01
A61G   1/003	A61G0001000000	A	2016.01
A61G   1/007	A61G0001000000	A	2016.01
A61G   1/01	A61G0001000000	A	2016.01
A61G   1/013	A61G0001000000	A	2016.01
A61G   1/017	A61G0001000000	A	2016.01
A61G   1/02	A61G0001000000	A	2016.01
A61G   1/04	A61G0001000000	A	2016.01
A61G   1/044	A61G0001040000	A	2016.01
A61G   1/048	A61G0001040000	A	2016.01
A61G   1/052	A61G0001040000	A	2016.01
A61G   1/056	A61G0001052000	A	2016.01
A61G   1/06	A61G0001000000	A	2016.01
A61G   3/00		A	2016.01
A61G   3/02	A61G0003000000	A	2016.01
A61G   3/04	A61G0003020000	A	2016.01
A61G   3/06	A61G0003020000	A	2016.01
A61G   3/08	A61G0003000000	A	2016.01
A61G   5/00	A61G0005000000	A	2016.01
A61G   5/02	A61G0005000000	A	2016.01
A61G   5/04	A61G0005000000	A	2016.01
A61G   5/06	A61G0005000000	A	2016.01
A61G   5/08	A61G0005000000	A	2016.01
A61G   5/10	A61G0005000000	A	2016.01
A61G   5/12	A61G0005100000	A	2016.01
A61G   5/14	A61G0005100000	A	2016.01
A61G   7/00		A	2016.01
A61G   7/002	A61G0007000000	A	2016.01
A61G   7/005	A61G0007002000	A	2016.01
A61G   7/008	A61G0007002000	A	2016.01
A61G   7/012	A61G0007002000	A	2016.01
A61G   7/015	A61G0007002000	A	2016.01
A61G   7/018	A61G0007002000	A	2016.01
A61G   7/02	A61G0007000000	A	2016.01
A61G   7/043	A61G0007000000	A	2016.01
A61G   7/047	A61G0007000000	A	2016.01
A61G   7/05	A61G0007000000	A	2016.01
A61G   7/053	A61G0007050000	A	2016.01
A61G   7/057	A61G0007050000	A	2016.01
A61G   7/065	A61G0007050000	A	2016.01
A61G   7/07	A61G0007065000	A	2016.01
A61G   7/075	A61G0007065000	A	2016.01
A61G   7/08	A61G0007000000	A	2016.01
A61G   7/10	A61G0007000000	A	2016.01
A61G   7/12	A61G0007100000	A	2016.01
A61G   7/14	A61G0007100000	A	2016.01
A61G   7/16	A61G0007100000	A	2016.01
A61G   9/00		A	2016.01
A61G   9/02	A61G0009000000	A	2016.01
A61G  10/00		A	2016.01
A61G  10/02	A61G0010000000	A	2016.01
A61G  10/04	A61G0010000000	A	2016.01
A61G  11/00		A	2016.01
A61G  12/00		A	2016.01
A61G  13/00		A	2016.01
A61G  13/02	A61G0013000000	A	2016.01
A61G  13/04	A61G0013020000	A	2016.01
A61G  13/06	A61G0013020000	A	2016.01
A61G  13/08	A61G0013020000	A	2016.01
A61G  13/10	A61G0013000000	A	2016.01
A61G  13/12	A61G0013100000	A	2016.01
